Year,Month,Day,temp,humidity,precipitation,atemp,pressure,surface_pressure,cloud_cover,wind_speed,weather_code
2022,6,29,16.2565,71.85705416666667,0.0625,14.418770833333333,1012.2041666666668,1009.46,77.86666666666666,9.322683333333334,3.0
2022,6,30,15.146083333333332,73.01241666666667,0.06666666666666667,13.574024999999999,1011.9916666666667,1009.2375000000001,53.30416666666667,7.011704166666667,2.0
2022,7,1,15.42525,69.28276666666666,0.029166666666666664,12.731941666666666,1016.4791666666666,1013.7158333333333,37.979166666666664,11.0253625,1.5
2022,7,2,16.473166666666668,68.9274625,0.020833333333333332,13.719454166666667,1018.2291666666666,1015.4708333333333,64.10000000000001,12.288291666666666,3.0
2022,7,3,16.22525,69.51134166666667,0.0,14.711183333333333,1019.2708333333334,1016.5066666666667,45.762499999999996,6.810441666666667,1.0
2022,7,4,16.3815,65.23989166666667,0.0,14.565591666666668,1021.1916666666666,1018.4241666666667,27.816666666666666,7.4082791666666665,0.0
2022,7,5,16.571083333333334,65.28275416666666,0.0,14.802945833333332,1024.8666666666666,1022.0908333333333,44.083333333333336,7.139116666666666,1.0
2022,7,6,18.623166666666666,64.268325,0.0,17.02694166666667,1026.2749999999999,1023.5154166666666,67.59583333333333,8.6591375,3.0
2022,7,7,19.70025,60.344770833333335,0.0,18.339316666666665,1028.3416666666667,1025.5858333333333,52.2125,8.129195833333332,2.5
2022,7,8,20.583583333333333,62.85178333333334,0.0,20.472295833333334,1031.3416666666667,1028.5866666666668,15.9,5.192066666666666,0.0
2022,7,9,20.294,59.800691666666665,0.0,19.454954166666667,1029.9624999999999,1027.2075,13.325000000000001,6.686595833333333,0.0
2022,7,10,21.102333333333334,58.57977916666667,0.0,20.745083333333334,1026.6333333333334,1023.8962499999999,7.8500000000000005,5.219716666666667,0.0
2022,7,11,23.298166666666663,48.90119583333333,0.0,22.830529166666665,1023.1875,1020.4791666666666,21.924999999999997,4.888954166666667,1.0
2022,7,12,24.216916666666666,52.78614166666667,0.0,23.803058333333336,1022.0666666666666,1019.3695833333333,49.362500000000004,6.788945833333333,1.0
2022,7,13,22.891916666666663,56.09974166666667,0.016666666666666666,22.764154166666668,1021.3125,1018.6062499999999,59.72083333333333,5.331620833333333,2.0
2022,7,14,19.45025,55.5892,0.0,17.732533333333333,1022.5416666666666,1019.7991666666667,25.662499999999998,7.627299999999999,0.0
2022,7,15,19.31275,52.7464125,0.0,17.7451125,1023.6583333333333,1020.9120833333333,27.829166666666666,6.307483333333334,0.0
2022,7,16,20.560666666666666,55.9863125,0.0,20.340129166666667,1024.9333333333334,1022.195,14.200000000000001,3.445854166666667,0.0
2022,7,17,22.71275,49.049775000000004,0.0,21.867774999999998,1024.875,1022.1574999999999,20.037499999999998,5.3287375,1.0
2022,7,18,27.369,36.6665125,0.0,26.423025,1019.1833333333334,1016.5220833333333,10.225,5.867858333333333,0.0
2022,7,19,29.08566666666667,40.3671375,0.0375,28.0584625,1011.9791666666666,1009.3508333333333,15.600000000000001,9.852566666666666,0.0
2022,7,20,21.208583333333333,73.16395416666667,0.07083333333333333,20.66685,1015.6333333333333,1012.9270833333334,61.875,11.280641666666666,2.0
2022,7,21,20.410666666666668,67.03286250000001,0.03333333333333333,20.112737499999998,1021.2041666666668,1018.475,89.97083333333335,6.607333333333333,3.0
2022,7,22,18.739833333333333,68.65615833333334,0.09999999999999999,17.3319625,1020.0333333333333,1017.2912500000001,79.99583333333334,9.613495833333333,3.0
2022,7,23,19.50025,69.39725,0.0,18.64880833333333,1018.4958333333334,1015.7654166666666,47.19166666666666,8.6577125,1.0
2022,7,24,20.791916666666665,67.63385416666667,0.1708333333333333,19.10632083333333,1013.8916666666668,1011.1866666666666,35.75,13.852166666666667,1.0
2022,7,25,19.908583333333333,64.6091,0.0,17.726825,1010.5291666666667,1007.8241666666667,55.4,13.028595833333334,1.5
2022,7,26,17.566916666666668,65.330775,0.008333333333333333,16.645970833333333,1019.1333333333333,1016.3829166666666,75.37916666666666,4.9388958333333335,3.0
2022,7,27,17.491916666666665,64.76870000000001,0.004166666666666667,16.044879166666664,1020.2583333333333,1017.5041666666666,52.80833333333334,6.6499999999999995,2.0
2022,7,28,18.073166666666665,60.895475000000005,0.06666666666666667,16.3455125,1017.6583333333333,1014.9175,63.275,7.548683333333333,2.0
2022,7,29,19.908583333333333,58.3110625,0.0,19.209241666666667,1018.5333333333333,1015.8066666666667,21.575,4.895725,0.0
2022,7,30,20.819,63.758137500000004,0.0,19.993895833333333,1018.1458333333334,1015.4291666666667,62.65833333333333,8.249333333333334,2.0
2022,7,31,21.254416666666668,73.26409583333334,0.025000000000000005,20.873083333333334,1016.1374999999999,1013.4291666666667,67.39999999999999,10.486575,3.0
2022,8,1,20.764833333333332,66.18532916666668,0.0,20.702991666666666,1018.0333333333333,1015.31625,79.03333333333333,5.663787500000001,3.0
2022,8,2,20.979416666666665,76.81546250000001,0.008333333333333333,20.541574999999998,1015.1791666666667,1012.4716666666667,56.925000000000004,11.801,2.5
2022,8,3,21.925250000000002,74.34160416666667,0.0,21.68488333333333,1013.2833333333333,1010.59,59.99166666666667,11.334145833333332,2.5
2022,8,4,19.954416666666667,56.459412500000006,0.0,18.290808333333334,1015.2624999999999,1012.545,60.775,8.0171875,2.0
2022,8,5,17.8065,46.485625,0.0,14.64485,1022.3000000000001,1019.5433333333334,34.5625,9.484229166666667,1.0
2022,8,6,17.466916666666666,53.583283333333334,0.0,15.915170833333333,1028.1166666666666,1025.3416666666667,14.825000000000001,4.748054166666667,0.0
2022,8,7,19.696083333333334,57.152912500000006,0.0,19.097275,1025.8500000000001,1023.0995833333333,1.2249999999999999,3.6822625,0.0
2022,8,8,20.804416666666665,60.66979583333333,0.0,20.358729166666667,1026.6125,1023.8725,16.775,5.345283333333334,0.0
2022,8,9,20.694,64.0396625,0.0,20.127258333333334,1028.5333333333333,1025.7879166666667,3.375,6.969425,0.0
2022,8,10,21.519000000000002,61.80137916666666,0.0,20.940745833333335,1025.55,1022.8195833333334,4.5125,7.217345833333333,0.0
2022,8,11,23.146083333333333,55.8073125,0.0,22.425766666666664,1021.5666666666666,1018.8608333333333,0.0,7.1268,0.0
2022,8,12,24.21066666666667,50.492420833333334,0.0,23.030854166666668,1018.1291666666666,1015.4425,0.0,8.3286125,0.0
2022,8,13,25.14816666666667,47.2238875,0.0,24.1403,1013.8375,1011.1704166666667,3.975,7.25415,0.0
2022,8,14,25.204416666666663,46.484075,0.0,24.185266666666667,1006.6916666666666,1004.0437499999999,39.775,6.7872208333333335,1.0
2022,8,15,23.021083333333333,55.2045625,0.029166666666666664,22.464129166666666,1002.9666666666667,1000.3095833333333,48.15,6.830191666666667,1.0
2022,8,16,19.721083333333333,79.69605833333334,0.15,20.74846666666667,1007.5500000000001,1004.8520833333333,74.14999999999999,4.444108333333333,3.0
2022,8,17,19.90025,76.85056666666667,0.04583333333333334,20.0698,1011.85,1009.14125,53.38333333333333,7.154670833333333,1.5
2022,8,18,19.941916666666668,74.33677916666666,0.024999999999999998,19.984345833333332,1014.0291666666667,1011.315,55.362500000000004,6.6975541666666665,1.5
2022,8,19,19.985666666666667,66.17249583333333,0.0375,19.008433333333333,1014.5166666666668,1011.8029166666666,38.03333333333333,8.916591666666667,1.0
2022,8,20,18.235666666666667,68.5709125,0.0,16.609629166666668,1017.1958333333333,1014.4579166666667,28.4375,9.330225,0.5
2022,8,21,18.433583333333335,69.37532499999999,0.0,17.759604166666666,1015.7875,1013.05375,46.25416666666666,5.8150458333333335,1.5
2022,8,22,18.112750000000002,79.69859166666667,0.1125,18.045891666666666,1013.7458333333334,1011.0158333333334,66.05833333333334,6.309904166666667,3.0
2022,8,23,21.054416666666665,80.73204583333333,0.020833333333333332,21.780145833333336,1013.9125,1011.2087500000001,76.6875,8.161433333333333,3.0
2022,8,24,22.189833333333336,74.15934583333333,0.025000000000000005,22.7634875,1016.3375,1013.6383333333333,53.225,7.938016666666667,2.5
2022,8,25,18.116916666666665,87.96444583333333,0.7125,18.9674875,1017.3000000000001,1014.56,61.0875,5.2927375,51.0
2022,8,26,18.139833333333332,72.81307083333333,0.0,18.2959125,1019.0833333333334,1016.33875,32.050000000000004,3.0590541666666664,1.0
2022,8,27,17.827333333333332,75.45824166666667,0.012500000000000002,17.5729,1019.1958333333333,1016.4475000000001,31.625,5.014595833333334,0.0
2022,8,28,17.5065,72.51560416666668,0.0,16.329108333333334,1021.8458333333333,1019.0870833333333,39.041666666666664,7.743479166666667,1.0
2022,8,29,17.223166666666668,69.92215833333334,0.004166666666666667,15.563162499999999,1022.8833333333333,1020.1204166666666,51.19166666666666,8.809645833333333,1.0
2022,8,30,18.285666666666668,68.053875,0.0,16.472170833333333,1022.9833333333332,1020.23,72.72500000000001,10.260054166666666,3.0
2022,8,31,17.937749999999998,63.320545833333334,0.008333333333333333,15.352920833333334,1023.5416666666666,1020.7824999999999,23.099999999999998,11.60615,0.0
